031269,8015D5030,Unknown,46188.45
03439,800B00710,Unknown,30176.26
031335,814807360,Unknown,60214.6
031336,8062CBE30,Unknown,25533.12
03901,80DD7CEA0,Unknown,27790.8
031275,80A00EA90,Unknown,15531.93
031413,800E65930,Unknown,34020.73
03906,812112ED0,Unknown,14985.11
031396,800A248B0,Unknown,59108.22
031410,801E8BFF0,Unknown,52107.75
031089,812519760,Unknown,29380.88
031188,80FF5FFB0,Unknown,34398.54
031408,801E27810,Unknown,40392.83
031174,80298B040,Unknown,20590.87
031488,80CB476B0,Unknown,15075.54
031509,80FBF2A50,Unknown,4960.27
031088,800890F90,Unknown,18763.69
031542,8085B0760,Unknown,18964.62
031547,800C53500,Unknown,44751.4
031266,80EF66BF0,Unknown,28891.92
031638,80606F970,Unknown,39968.87
031635,8062B69C0,Unknown,24357.62
031203,800876FA0,Unknown,59666.2
031595,80BA3D4B0,Unknown,58193.48
031601,814B09E50,Unknown,13854.54
031537,80095F830,Unknown,238.23
03693,80C34B180,Unknown,23721.84
031673,8180FE4F0,Unknown,49195.77
031680,800B05EA0,Unknown,32266.56
031554,80E124900,Unknown,7227.38
03898,817971D00,Unknown,50587.05
031561,801271080,Unknown,13528.91
031723,80562F160,Unknown,3793.13
031764,808585490,Unknown,16532.36
031777,819C8D840,Unknown,18292.72
031832,80A944A50,Unknown,2330.75
021828,806BC3A10,Unknown,462972766.13
031132,81122C570,Unknown,45365.59
031092,812CA9400,Unknown,17853.11
031986,805DC1950,Unknown,29481.38
032006,807026E80,Unknown,45436.46
031917,8184465B0,Unknown,14040.64
032037,802255290,Unknown,31214.3
031890,800C09FA0,Unknown,53824.91
031532,800AA7C80,Unknown,20927.74
032172,801022760,Unknown,28802.89
032173,800C3C490,Unknown,26144.61
022086,80F68D2A0,Unknown,126763104.56
032216,8074E9080,Unknown,47573.43
032212,80CEA73C0,Unknown,5110.31
031175,80839B640,Unknown,30754.37
032123,80F639CB0,Unknown,3828.25
031810,8030DE170,Unknown,995.24
032237,80117BFB0,Unknown,34276.03
03985,8003D3BA0,Unknown,894.42
03839,8047A65F0,Unknown,51404.62
032257,801078530,Unknown,27273.54
032204,80AB0BD30,Unknown,15174.31
032245,802096550,Unknown,22190.32
032270,8045F7030,Unknown,24101.25
032109,8046A4930,Unknown,38370.04
032236,800D3F960,Unknown,3187.94
032364,806BED730,Unknown,27737.74
032163,80721F580,Unknown,9502.6
032399,8015B5B80,Unknown,31260.91
002368,8014356E0,Unknown,3549233164.58
032421,8082BC420,Unknown,30623.01
032462,80832BC20,Unknown,31278.39
031888,800DF90D0,Unknown,292.38
031754,806ABE8F0,Unknown,25640.75
032419,800D9E320,Unknown,18609.43
032543,8142163A0,Unknown,26144.8
031115,80088E330,Unknown,24416.62
032466,800EB1700,Unknown,58533.33
032409,801775F50,Unknown,36491.7
032545,80EE61D10,Unknown,16483.64
031610,80B86A330,Unknown,18562.66
032089,804766FB0,Unknown,30148.01
031903,8016D6EC0,Unknown,41228.96
031706,800F38740,Unknown,47976.91
032688,818124060,Unknown,54797.06
031763,800A5BBB0,Unknown,58812.81
032170,801FE20E0,Unknown,19413.84
032762,800FAEC60,Unknown,18998.6
022595,81B684850,Unknown,389715900.79
032687,800FC3920,Unknown,3642.42
032796,8035295F0,Unknown,16082.35
032806,800FE78A0,Unknown,36308.09
031597,814BA6E50,Unknown,68680.53
032820,8114DBEE0,Unknown,28257.8
031194,809A1D080,Unknown,30170.7
031948,800B34BD0,Unknown,31786.27
032816,805CAB580,Unknown,29968.56
031867,8012A29F0,Unknown,19306.72
031921,801060D60,Unknown,15909.56
031975,80FE840C0,Unknown,23696.11
032919,80751ECA0,Unknown,29130.81
031571,802443DE0,Unknown,43957.88
032922,801133DB0,Unknown,20008.78
032044,815D77E20,Unknown,31483.86
031439,8023C9660,Unknown,3874.7
032777,80FF81180,Unknown,27641.52
032967,809706930,Unknown,39537.0
032968,80A633F50,Unknown,4325.16
022890,806584310,Unknown,756406161.51
032975,806B97CC0,Unknown,23819.6
032129,8011472B0,Unknown,37811.73
031633,80237F6F0,Unknown,18543.02
033117,81BE145D0,Unknown,20021.67
032542,800F32E40,Unknown,2460.66
032337,8011FAC00,Unknown,16274.17
033141,80379C290,Unknown,12845.03
031500,80CDD1500,Unknown,14330.24
032124,80B10EF70,Unknown,16462.78
033114,808343030,Unknown,11924.21
032730,8141DB0D0,Unknown,22261.77
033145,80CE96AA0,Unknown,11954.75
032946,806BB7E50,Unknown,3812.88
031060,8006DF0A0,Unknown,53835.37
033212,804B66D50,Unknown,43492.73
033214,8163E9290,Unknown,20329.95
033267,80AB15A00,Unknown,38438.25
033271,801BA7BA0,Unknown,22839.67
033282,80C163FC0,Unknown,22622.57
003202,81703FA00,Unknown,351026858.97
033111,8011DEB20,Unknown,5856.37
032095,802A81D60,Unknown,26605.76
033364,808BC7430,Unknown,25438.63
033368,8013860B0,Unknown,23187.59
031992,80402B850,Unknown,24890.95
031695,803602330,Unknown,16448.08
031671,805AB4670,Unknown,35695.7
032932,804A8A450,Unknown,41401.0
023319,803C8D0A0,Unknown,7111664923.03
031788,801402FA0,Unknown,64120.22
032571,8107EF8C0,Unknown,20288.98
031553,806AFF2A0,Unknown,13695.92
032926,8020B5E80,Unknown,32487.35
032253,802E05EE0,Unknown,3897.83
032362,806BDF5A0,Unknown,31067.94
033220,801E58EA0,Unknown,61479.04
033494,801684910,Unknown,17020.69
023410,80CD00900,Unknown,186520577.77
033014,80114D0E0,Unknown,15042.7
031771,8075F9B20,Unknown,319.78
032255,80177E400,Unknown,40562.1
032197,8012C8E60,Unknown,27279.86
032676,80DC0E020,Unknown,25672.6
032223,8033A5240,Unknown,34014.01
031081,81BF0C680,Unknown,15149.02
032765,806BFB560,Unknown,45704.32
003597,80C4EABD0,Unknown,521893829.95
003653,81013A160,Unknown,4466202670.62
033757,80353E310,Unknown,8975.77
003718,801DDE170,Unknown,1051305943.0
033519,8019D47E0,Unknown,43688.56
033861,8080D4840,Unknown,34442.42
033132,805686D80,Unknown,60476.53
033865,80DC6E8D0,Unknown,1540.12
033056,8020C88C0,Unknown,29566.29
032710,8079E7230,Unknown,21912.38
032049,812DD9B90,Unknown,29141.86
033360,8016D4740,Unknown,39955.36
023760,806E757E0,Unknown,127386727.68
033166,80702DD00,Unknown,13477.83
032983,807C79B60,Unknown,30580.63
034038,802EE5C10,Unknown,24822.04
033130,806971720,Unknown,47556.58
034104,80333DDA0,Unknown,64591.83
034096,808809310,Unknown,56917.61
034159,81A646A20,Unknown,29858.14
004187,802CEF6E0,Unknown,441783902.24
034290,812E19740,Unknown,3317.7
034298,8074517E0,Unknown,22651.84
032152,800FE2F70,Unknown,12171.62
034310,805D3D080,Unknown,43114.07
033666,8035F3D10,Unknown,3294.16
034293,8176C6140,Unknown,23093.53
034300,80D1BFBE0,Unknown,6991.39
033935,80563E4F0,Unknown,21424.57
034410,80FE00080,Unknown,7725.24
034431,80978F4D0,Unknown,4294.78
024317,8156B9DC0,Unknown,1031784511.17
034451,80261EBA0,Unknown,20778.05
032127,8047C79C0,Unknown,23252.37
034726,804D6EBD0,Unknown,31057.7
034157,801843130,Unknown,795.22
024523,80F17D200,Unknown,1558853169.56
033564,801B6E4C0,Unknown,24270.39
034782,801E3E180,Unknown,7585.04
034758,8063C21A0,Unknown,21555.1
034804,801B93850,Unknown,58274.08
034845,80835FF30,Unknown,47494.29
034947,8043935C0,Unknown,55768.53
033154,81790B830,Unknown,21860.68
034967,815E0A030,Unknown,13540.95
004894,814966050,Unknown,97105259.96
004790,8085B1050,Unknown,468718993.99
035155,8055ACB90,Unknown,27292.59
035233,807157C70,Unknown,18400.71
033675,80B8D8390,Unknown,20406.27
035242,8079929C0,Unknown,29189.36
015331,80B0A0960,Unknown,467661676.23
032331,8037F7720,Unknown,776.1
025242,818648400,Unknown,136501360.19
005394,8043806C0,Unknown,635940689.6
035622,803B85630,Unknown,62644.8
033549,8136AFD40,Unknown,12058.75
035660,81B278970,Unknown,35040.06
005571,80849B940,Unknown,7261504807.32
005617,80587AE50,Unknown,66053585.0
033269,8012CE040,Unknown,11279.37
031797,8027C2470,Unknown,6888.39
015680,80C589220,Unknown,61155174.34
035722,8074A9F00,Unknown,588.63
032131,81AEBDE50,Unknown,15104.91
035736,80B5CD700,Unknown,18941.07
035691,80B804D60,Unknown,792.77
035592,8072646A0,Unknown,27928.57
033122,801192B80,Unknown,25562.09
034888,8031CD7F0,Unknown,27816.76
035759,803E93D10,Unknown,8949.07
035758,816BFA060,Unknown,5979.63
015783,80C5C9E80,Unknown,48597675.08
025526,8167F09C0,Unknown,38461916.39
032464,804A6D4B0,Unknown,29585.25
035794,80215E6E0,Unknown,26478.88
035804,802AE5670,Unknown,12731.31
035814,8071D9010,Unknown,7136.39
032261,818688610,Unknown,33110.76
035919,805496EA0,Unknown,36091.95
035950,8031DF2B0,Unknown,43015.97
005855,804C9F940,Unknown,273901716.57
033355,8081BE870,Unknown,290.1
036095,8074D5160,Unknown,39581.05
033682,802340660,Unknown,20425.13
034507,801B36E00,Unknown,36239.79
032066,80237CCB0,Unknown,46814.2
036179,81388A1A0,Unknown,25003.48
034314,806049D50,Unknown,1442.04
032546,8023B0250,Unknown,14976.28
033064,81272F840,Unknown,28525.61
032144,80DED5420,Unknown,1977.06
031261,801542600,Unknown,1965.2
033078,814CC04D0,Unknown,19489.77
036245,8071D9CA0,Unknown,58069.18
016263,8058337E0,Unknown,513564198.0
034771,8023EEA60,Unknown,7213.87
032518,806AE66C0,Unknown,52090.43
036288,804A77860,Unknown,12085.71
036232,813C50210,Unknown,16495.75
035697,8020D0200,Unknown,22817.84
034445,80561BAE0,Unknown,18945.84
035704,802C9CCF0,Unknown,5962.56
036360,8136D3160,Unknown,18073.53
036449,80C512720,Unknown,3562.99
035878,8025BFED0,Unknown,13421.44
036566,80276D850,Unknown,23924.51
033683,8061AFBA0,Unknown,37464.08
026179,818B6B0F0,Unknown,399265926.76
036783,809D7FB00,Unknown,19517.71
033161,8012CE1C0,Unknown,24682.87
037062,808E03BE0,Unknown,18843.26
037076,8085239F0,Unknown,30193.13
021444,807D1F960,Unknown,405693.43
006809,813232BD0,Unknown,168550515.74
033527,8009E30E0,Unknown,48289.04
035768,8025D2DC0,Unknown,21296.0
037335,80A9ECA90,Unknown,35833.34
033446,80833A740,Unknown,20587.59
037363,80B651DB0,Unknown,13812.55
027175,817CCB760,Unknown,393333686.37
037407,802B312A0,Unknown,50735.83
037544,10042B660,Unknown,3853.06
035229,810D08A00,Unknown,42139.05
027234,804292980,Unknown,173747830.0
037807,802CFD110,Unknown,18450.63
037899,810D43520,Unknown,42930.84
018084,810D32570,Unknown,230861608.82
038328,805C91F30,Unknown,16395.26
018081,8156738E0,Unknown,2403279335.82
038330,81435F7D0,Unknown,28743.57
038338,8021CD9D0,Unknown,43734.1
032579,8062EEFD0,Unknown,18768.11
032682,818327DD0,Unknown,52801.92
038362,80301F070,Unknown,27277.19
038365,80AEBD5C0,Unknown,28888.89
031907,8136B0330,Unknown,39557.44
038476,8084341C0,Unknown,37969.94
033228,80339A530,Unknown,35259.22
008488,81518CDE0,Unknown,174202390.09
037799,81B28C980,Unknown,20714.62
033003,8063C8990,Unknown,47317.65
038623,8038133F0,Unknown,10126.41
028393,814D3B550,Unknown,172363612.81
038786,803295C80,Unknown,18449.24
038792,816BBD9D0,Unknown,194.14
018656,809A2DBC0,Unknown,173870948.0
038892,8033A67C0,Unknown,12264.55
034251,801E55570,Unknown,4546.78
036301,803350180,Unknown,13700.03
008814,807A18D00,Unknown,709669009.12
018840,81991EE90,Unknown,54693513.58
036451,810A1D140,Unknown,40998.91
038965,808D3F260,Unknown,22697.05
035928,81641E500,Unknown,30145.27
039096,80A53B4D0,Unknown,2093.63
018890,808690860,Unknown,765886131.53
039158,8046A6D20,Unknown,45451.41
038888,81656CBA0,Unknown,43404.04
039241,80679EF30,Unknown,33569.01
038368,80AF39530,Unknown,19732.02
039437,80362FAB0,Unknown,57649.86
039387,80745BFA0,Unknown,34305.83
02514,801C18010,Unknown,1208669.53
039481,803678740,Unknown,40062.55
029158,804237FF0,Unknown,42891499.43
036316,814AE42E0,Unknown,37190.65
039685,80D3C9970,Unknown,17571.44
009715,80CEED4D0,Unknown,78651162.12
039772,8047E0F90,Unknown,21045.97
039677,80EAB4130,Unknown,49488.67
039816,8106EF440,Unknown,17011.62
039817,80385EB60,Unknown,30779.31
031886,80FD8D3E0,Unknown,21039.56
031483,80B997B00,Unknown,21203.97
0310218,8076C1530,Unknown,27312.23
039408,806E7D930,Unknown,18145.93
039160,815251620,Unknown,27851.11
0310483,808262A90,Unknown,5454.14
0310510,80640B0F0,Unknown,17127.6
032035,803DBB2D0,Unknown,215.61
0310707,81636F7B0,Unknown,26247.95
033285,8012F7AD0,Unknown,26894.79
0310834,8185D2590,Unknown,26793.22
035777,80D6EF160,Unknown,28747.3
038138,8034B0AB0,Unknown,32096.33
0310851,80D59E460,Unknown,11699.48
0310868,81551EC80,Unknown,18711.62
0310846,81101C0D0,Unknown,28373.38
0310862,803ECD700,Unknown,12313.82
034326,805672AC0,Unknown,48155.49
0310845,807CE8F10,Unknown,4362.36
033374,804224BE0,Unknown,3127.38
035657,805C176D0,Unknown,14984.42
0311399,804A8AF10,Unknown,36175.41
034222,804224DC0,Unknown,52689.23
0311435,806253B40,Unknown,3294.2
032933,80121A720,Unknown,18598.9
0311447,805B22260,Unknown,62881.9
037292,80B1215D0,Unknown,23168.86
0311483,81B60B150,Unknown,44015.35
033484,81428C870,Unknown,20617.6
01768,80DDE33D0,Unknown,9640853.6
038579,803163D30,Unknown,16452.92
0311395,80576D3C0,Unknown,21135.61
0310500,814983700,Unknown,5614.43
0311749,807AA5360,Unknown,13913.18
0311807,80C7A2C60,Unknown,15792.04
0011671,8141430A0,Unknown,61498123.25
038657,80A068BA0,Unknown,3833.66
0311968,81B95D8A0,Unknown,17631.65
032012,80549CEF0,Unknown,56284.87
033197,8057F1700,Unknown,13581.54
0312000,8046546E0,Unknown,13966.07
038970,80E173600,Unknown,30694.98
0311507,8050C5E20,Unknown,10474.99
032249,812BE1920,Unknown,35931.28
0311412,80F5EAFF0,Unknown,1377.94
0311991,80CB97280,Unknown,19317.66
033416,817797BB0,Unknown,21107.72
0011661,808950440,Unknown,220155846.42
0111913,808C8C730,Unknown,218441638.07
0312100,8045FAAA0,Unknown,26669.91
0312112,80E905430,Unknown,24377.79
0312168,8046558B0,Unknown,25597.25
036292,8046CB130,Unknown,21068.87
0311053,8085238B0,Unknown,38161.34
0310376,81850E390,Unknown,23014.23
036861,80D86FFB0,Unknown,17684.42
037412,80CC11420,Unknown,37365.2
0311546,8074A4400,Unknown,10310.85
0311480,8088999F0,Unknown,2357.05
036315,8062AB610,Unknown,8213.24
0312415,80575CD30,Unknown,22153.1
0312433,80A432850,Unknown,3445.07
0312509,808D55F20,Unknown,2602.97
0312518,80DB6EE50,Unknown,57373.78
032157,804A13EF0,Unknown,19552.12
0312793,804A6F0F0,Unknown,28463.54
036477,8031D4550,Unknown,1695.01
0312890,80B047130,Unknown,6880.51
0112568,80618B9B0,Unknown,104088458.17
033256,812193BB0,Unknown,4071.29
0312949,8060D9E60,Unknown,21943.44
039739,80AF1EDC0,Unknown,12070.69
0212730,81306C8D0,Unknown,290118301.49
0313152,807ABD9B0,Unknown,15185.81
0311997,8084B3730,Unknown,4444.27
036452,80B83DB50,Unknown,24416.43
0313267,8062A8AA0,Unknown,48353.92
0311999,807CDB590,Unknown,34876.71
0313293,805FA3700,Unknown,13470.48
0312682,804CDFA00,Unknown,29087.85
0313324,8137C27A0,Unknown,8290.66
0310254,80EB0A240,Unknown,1428.91
0313347,811863FF0,Unknown,10157.39
0113002,80820D8B0,Unknown,453517943.24
0313403,8121A06A0,Unknown,56204.23
038525,81A968480,Unknown,24814.64
0313405,815BDFF10,Unknown,7687.96
0313264,8061FF5A0,Unknown,31155.11
0313694,805EB2750,Unknown,5578.82
0213123,809444F80,Unknown,54297656.93
0313906,818BF35A0,Unknown,11629.89
035872,809EF0890,Unknown,8570.68
0313966,80552D3D0,Unknown,11125.07
033069,80566B860,Unknown,43384.84
0310495,807F55800,Unknown,24001.97
0314266,8057E0220,Unknown,7420.27
039637,805635330,Unknown,43834.48
039215,811501470,Unknown,16815.61
0314426,80D2CD590,Unknown,22093.35
0212996,80D1231E0,Unknown,212468847.22
034456,806413940,Unknown,41107.13
0314683,8088530E0,Unknown,46440.14
035670,807562670,Unknown,23272.13
0312166,80F54E840,Unknown,10326.22
0310985,814F94C70,Unknown,28779.96
033028,801AA7660,Unknown,24867.07
0314813,80E3AC870,Unknown,8205.14
032171,805544E40,Unknown,10426.38
0311416,80F171E30,Unknown,36004.43
037442,80DDCB8E0,Unknown,35313.14
0314827,819B53ED0,Unknown,9546.88
013590,807576E20,Unknown,463359.61
0114721,81B391080,Unknown,321049923.83
0314883,806BBC5C0,Unknown,11253.1
0314860,80558E020,Unknown,32572.41
0014595,8074758C0,Unknown,44539310.13
0312094,8074604F0,Unknown,25771.59
0314961,809028350,Unknown,13967.92
0214527,808D63DF0,Unknown,1794868819.91
0315012,80AE946C0,Unknown,8172.04
037624,80735D750,Unknown,46973.46
039828,805768930,Unknown,13454.21
0315164,80C5E2D10,Unknown,22376.81
009856,8056A9840,Unknown,241897.03
0315259,80D8A1AD0,Unknown,6327.61
0313393,80DB695F0,Unknown,14309.77
0214867,80F53D210,Unknown,41923302.95
0115114,80A428CD0,Unknown,31744486.0
034051,8057F9A20,Unknown,4443.71
036845,810F52720,Unknown,15481.19
031137,800A84750,Unknown,52268.76
035784,8069F0700,Unknown,11422.98
0315266,8167BF520,Unknown,607.2
0315331,805E5A370,Unknown,25258.39
0315343,805847B70,Unknown,5163.03
0310466,811B978D0,Unknown,10571.38
0310844,80FE31260,Unknown,36083.87
0115216,80AD6A930,Unknown,108053327.22
0315440,8111C1480,Unknown,15770.57
0315444,8058F4880,Unknown,11290.8
0115128,80EF03A90,Unknown,554755138.5
0314933,8194E5D80,Unknown,225.09
035934,8125A1420,Unknown,25384.65
0315254,80E1B5EE0,Unknown,19576.2
0311465,805977120,Unknown,5932.92
0315554,8158B6D90,Unknown,18772.65
0315561,818473D00,Unknown,29132.16
038590,80599D400,Unknown,20637.9
0310702,8068D8CE0,Unknown,257.34
038905,803342480,Unknown,3683.05
0215187,81150CCC0,Unknown,49095425.31
0314416,805323670,Unknown,1052.95
0311418,80884FB70,Unknown,36442.26
038480,8158113C0,Unknown,27191.9
0316128,809E7C6C0,Unknown,4477.73
0316144,805CC9630,Unknown,4375.9
0316160,80D04C750,Unknown,11204.32
031599,811845FB0,Unknown,6196.46
036779,805CB6C80,Unknown,31498.86
0310875,80A3FFEC0,Unknown,7827.56
0215721,80BBC0FF0,Unknown,64895559.06
0316197,8062ACD90,Unknown,3224.59
0316193,80CB91EE0,Unknown,25259.96
035779,8027285D0,Unknown,53647.08
038883,816630E10,Unknown,22263.43
0311054,80CE2B9D0,Unknown,46863.26
0310435,8169A7ED0,Unknown,4663.67
033080,801289F30,Unknown,21948.83
039407,805DCDCA0,Unknown,8561.51
0316356,805E551A0,Unknown,12449.47
033353,805EF0A60,Unknown,19353.64
039751,805EB7320,Unknown,9794.52
031073,805EEEA10,Unknown,58530.28
0312380,805EEECE0,Unknown,4082.89
035706,80B58F700,Unknown,2221.57
0316513,80E940460,Unknown,3841.82
0316492,80EA769B0,Unknown,4765.3
0316549,80CD52E60,Unknown,12062.09
0311511,80B3A24D0,Unknown,13130.35
0316619,80610B090,Unknown,49364.08
0316626,81064F2E0,Unknown,5061.48
0312057,8045A2F90,Unknown,11503.45
0316663,806009140,Unknown,9324.23
031898,800AF9DD0,Unknown,29149.34
032235,800C97810,Unknown,16823.98
0316680,81A5D99F0,Unknown,30805.6
0316687,815845490,Unknown,45200.97
035746,802127300,Unknown,22011.43
0316545,805F33EA0,Unknown,21384.63
0316694,8122962D0,Unknown,13029.58
0311452,80B7BE330,Unknown,1830.59
0316758,80D34BC70,Unknown,17589.86
0316321,80A00E060,Unknown,11309.63
0316727,818657200,Unknown,10483.12
0316767,80609AC80,Unknown,35371.86
0314939,80A4AA320,Unknown,2987.32
0316830,81132EA00,Unknown,7090.27
0316831,8076F23F0,Unknown,36648.34
0116703,8152619A0,Unknown,1811128129.04
0316854,816E0FBC0,Unknown,12321.54
0316803,814CA48C0,Unknown,49293.19
0317026,80FD6C3A0,Unknown,31427.54
0317030,80C248B90,Unknown,7245.76
0317039,80732E010,Unknown,14703.99
0016679,8085FE880,Unknown,87122607.8
0311462,81925B8A0,Unknown,4001.93
0316071,8070DBCE0,Unknown,7089.77
0315295,80A012F80,Unknown,2332.51
0311510,805F2BE00,Unknown,39014.92
031963,805151DC0,Unknown,4182.93
0316941,807A06680,Unknown,38071.21
031078,815DAC410,Unknown,25504.15
0317148,8076A82F0,Unknown,18431.17
0315064,807495ED0,Unknown,47835.79
0016866,8078AE810,Unknown,1686100864.65
0312869,80CE8DDA0,Unknown,39347.42
0317184,8079B8DC0,Unknown,538.14
0317219,80CCA0CA0,Unknown,15963.16
0317256,806349C90,Unknown,4807.51
0316826,8060F3F60,Unknown,6997.69
0313326,805B3A810,Unknown,18729.38
0313357,806045000,Unknown,327.15
033345,80A798CF0,Unknown,48416.4
036252,80716BB50,Unknown,9869.51
0317358,810C555E0,Unknown,13276.48
039748,80D965030,Unknown,11764.4
0317369,806400A10,Unknown,11317.13
0314517,807599E60,Unknown,11874.56
034245,80242BEC0,Unknown,35636.76
0317425,813A131E0,Unknown,26013.89
0117301,80D865640,Unknown,150805896.9
0315085,8084E59F0,Unknown,1958.46
0317529,8066ACFE0,Unknown,2935.72
0314865,8066CECA0,Unknown,39529.6
0317919,818455A90,Unknown,31657.69
0315808,80A522D10,Unknown,22056.08
0117916,815DE49B0,Unknown,56264318.85
031570,800DF50F0,Unknown,1057.81
0318164,80F42BDE0,Unknown,9877.72
031622,8031C3110,Unknown,27617.43
036838,8175479D0,Unknown,56305.07
0318179,80690F920,Unknown,18538.1
0318138,808A57830,Unknown,5201.7
0316917,80902EEE0,Unknown,44424.53
0318319,806A03710,Unknown,27084.1
0318436,806A92D60,Unknown,18155.83
0318459,80C6BED40,Unknown,22164.66
0218072,8087B2620,Unknown,3713944015.89
037197,813C41C50,Unknown,5165.87
0318471,818AF35F0,Unknown,37566.4
0318501,806B0B800,Unknown,16351.99
0318547,814DA1680,Unknown,30420.89
0318557,80AB2B890,Unknown,1859.33
0310921,806B9B3A0,Unknown,12706.67
0018247,810D50650,Unknown,28698217.0
0318631,80A4515D0,Unknown,28854.03
0316842,806BDA920,Unknown,36488.85
0312401,80A482A50,Unknown,45898.91
0018324,812563410,Unknown,6606761.18
0318656,80765A600,Unknown,21685.62
039740,8171A5620,Unknown,53720.1
0317400,806C3B7B0,Unknown,1155.63
0314459,806C3B7B0,Unknown,5270.94
0316246,816D80040,Unknown,27111.83
0018326,80AC8D4E0,Unknown,104127672.0
0318807,81382E540,Unknown,8543.06
0318836,807DF1C60,Unknown,5078.25
0311461,807467020,Unknown,30520.36
0318550,806FAE0F0,Unknown,21809.73
0314591,807615660,Unknown,25205.28
0316079,81A18A3A0,Unknown,26641.87
0018671,8082DFC40,Unknown,166138590.72
031739,801196F60,Unknown,2238.54
039625,806E881C0,Unknown,11847.74
035628,80D3758D0,Unknown,41848.42
006681,819F2E960,Unknown,515783.47
0319344,807025720,Unknown,5065.8
0316853,80DE983B0,Unknown,23390.01
03862,10042B660,Unknown,5024.79
0319372,80EFE00C0,Unknown,2672.07
033643,814A583F0,Unknown,35577.53
0319397,81727EE60,Unknown,6992.79
0319398,80706B900,Unknown,33849.73
036575,81661C9A0,Unknown,18030.06
0319495,80CBD2590,Unknown,29544.05
0319500,8012CADC0,Unknown,3116.84
