011047,800624B80,011047,13.21
001,80035E1E0,001,5.47
011047,80035EC80,011047,10.37
020,80035EE10,020,15.54
01231,80035F040,01231,23.24
0224,80030B470,0224,9.95
01217,800638F30,01217,12.74
001,800638CA0,001,22.89
011,800639980,011,15.34
01394,80063A4A0,01394,22.67
011046,80063A4F0,011046,4.16
01639,80063AF80,01639,22.36
02860,80063BB90,02860,20.14
011,80063CA50,011,24.95
00349,80063D080,01394,15.3
01394,80063D080,01394,5.89
02860,80063D700,02860,7.59
00394,80063DD40,00394,4.53
012,80063E2D0,012,5.14
01639,80063E370,01639,21.8
01291,800641350,02860,32.06
00349,80060E5D0,00349,6.84
020,8006432D0,020,24.4
02860,800643410,02860,6.77
020,800643D80,020,15.78
011047,8006450E0,011047,23.45
00394,800646110,00394,19.88
011,800646520,011,13.53
01291,800646BE0,01291,19.4
0224,800644630,0224,8.48
01231,800647E20,01231,21.43
01291,80060E020,01291,4.69
01231,810E4B740,0138123,44.48
01639,81384C330,0214111,46.33
011046,80064ADC0,011046,7.62
00394,800602850,00394,22.89
01231,800603D60,01231,16.21
01639,8006041F0,01639,5.92
001,80B304030,001120,28.48
011,80064D890,011,20.9
03423,8003D0150,00349,4.74
00394,80021E0D0,00394,13.78
00349,80021FD20,00349,15.55
01422,8003CF520,01422,16.68
01217,8003CFDF0,01217,23.77
012,80064CE60,012,5.97
00349,8004E0DF0,00349,14.75
00349,80064DD20,00349,23.08
01231,800650DB0,01231,11.53
0224,80064FB40,0224,22.3
01394,8182C0AD0,0115943,14.63
00349,8006519E0,00349,17.78
011046,800652AF0,011046,20.64
01639,81A6DF760,0259461,28.84
01394,800654400,01394,19.57
01422,800658730,01422,16.27
00394,80065D6B0,00394,22.92
00349,80065DB50,00349,4.41
01394,80065DBF0,01394,13.93
00394,80065F450,00394,18.89
0224,800660DA0,0224,21.08
012,800660B10,012,14.14
01217,80027A100,01217,7.73
011,800661FD0,011,18.44
011,800662F20,011,8.71
011047,80060E900,011047,14.03
001,800664230,001,13.72
011,800665DF0,011,9.94
011047,8006664A0,011047,13.16
001,8006686F0,001,24.8
01394,800668E30,01394,5.85
01291,800668E80,01291,20.45
01639,817867E60,0119973,23.61
001,80066B310,011047,33.31
001,80066B310,011047,14.73
011265,8007C7800,011265,18.19
011222,8007C7BF0,011222,10.34
011047,8007C6F10,011047,4.77
01394,8007C89A0,01394,5.0
00394,80899DDE0,0214107,25.44
001,8007CD0E0,001,10.38
01394,8007CD950,01394,23.2
02860,8007CF9E0,02860,11.09
01217,8007D0170,00394,30.11
01217,8007D0170,00394,33.79
00394,8007D0170,00394,23.34
01394,8007D0EF0,01394,21.16
021260,8007CE030,021260,15.14
011047,8007CEBF0,011047,22.02
011046,8007D2E40,011046,5.81
00531,8002EF3A0,00531,4.34
001110,8007D65D0,001110,14.97
012,8007D69E0,012,7.43
011046,8007D88F0,011046,16.34
001277,8007DABD0,001277,10.6
011,8007DB060,020,45.81
011,8007DB060,020,28.3
011,8007DB060,020,1.89
011,8007DB060,020,7.07
03618,8007DD180,001277,0.01
012,8006B02F0,012,19.59
00531,800723810,00531,11.11
011046,80079F8A0,011046,16.97
011255,80079F8F0,011255,21.57
011047,8007A61E0,011047,22.55
001,8007B40B0,001,5.67
01394,8007B4150,01394,17.74
01231,8007B4A30,01231,22.91
00531,8007B6840,00531,20.79
011255,8007BBFF0,011255,19.32
01291,8007BC490,01291,7.73
00531,8007CA120,00531,8.74
00394,8002EF290,00394,8.97
021260,8007DA9B0,021260,16.45
01231,8007F1580,01231,5.4
01422,800803850,01422,15.82
012,800804F70,012,9.36
011047,80080C1B0,011047,6.78
020,80080DBA0,020,15.84
02860,80080E7C0,02860,23.58
01422,80A408280,0022106,30.69
021260,80080FCD0,021260,8.16
020,8008101B0,020,12.29
011046,800812440,011046,17.63
0224,8008124E0,0224,7.67
01231,800812FE0,01231,4.67
020,8008139B0,020,12.16
001120,8008143E0,001120,21.23
01291,800816C70,01291,21.09
011222,800817720,011222,16.09
031047,8008173A0,011222,0.01
00349,800810D60,00349,7.71
01639,800811260,01639,18.7
00349,800811490,00349,6.75
001120,81BAB9620,0152229,41.63
01217,801474310,021566,48.87
020,81B7A2DB0,0252645,42.84
001277,8007DAB80,001277,11.9
011046,80081DF10,011046,17.31
011,80081F430,011,4.75
011222,80073A740,011222,4.23
01639,800822380,01639,22.0
01639,800822380,01639,9.9
012,8008255A0,012,14.57
021260,800825690,021260,21.11
021260,8008264C0,021260,6.45
001277,800802810,001277,16.72
021260,800802AD0,021260,17.92
0224,800802DF0,0224,17.01
0224,800804470,0224,23.57
001,800804BF0,001,15.49
00349,800805110,00349,24.15
001110,80080D9B0,001110,17.57
01394,80081D220,01394,16.54
0224,80B505A40,0116648,0.02
01217,80081F740,01217,7.79
01291,80081FD10,01291,10.81
020,800830910,020,17.53
00531,8008346B0,00531,23.2
011047,800838FF0,011047,16.97
011046,800843FF0,011046,8.25
011,80084AE10,011,9.64
00394,80084D0B0,00394,20.95
001,80084D6E0,001,4.78
01291,80084A9F0,01291,21.33
020,800851520,020,11.0
011265,800851330,011265,3.22
001110,800852340,001110,11.76
001,805834280,027234,42.57
011047,814CE6B90,0252645,3.46
00349,8008567A0,00349,9.28
012,800855860,012,22.94
012,800856060,012,15.04
00349,80D874FB0,0116703,31.17
012,800857670,012,24.15
01291,800857C10,01291,9.82
03705,800849070,021260,0.01
011,80085A1E0,011,21.41
0224,80085CA60,0224,13.28
01217,8008F9010,001,3.36
01394,80D0D3B70,0030691,11.61
001,80085F7F0,001,4.99
01291,8008620C0,01291,22.78
011,800862BF0,011,9.41
01394,800868500,01394,18.16
00531,800868310,00531,23.63
01217,800869E00,01217,8.61
001110,815810820,0052931,16.72
03549,800868050,0224,0.01
011,800867F60,011,19.19
00349,80086F0C0,00349,49.77
001110,80086F250,001110,3.07
01217,80086F890,01217,9.63
01217,819FCCF30,0219425,8.71
020,80B13BC70,0017256,43.25
020,800866000,020,10.88
001110,800871BA0,001110,4.75
02860,800871DC0,02860,14.0
01217,800873AF0,01217,19.12
021393,8008754A0,021393,20.7
02860,8008758D0,02860,19.1
00349,800876050,00349,15.67
03625,800875DC0,03625,11.04
0224,818474080,001889,7.46
01422,800874160,01422,4.64
02860,80085F380,02860,3.03
001277,80085F470,001277,19.65
020,80085F510,020,3.73
011255,80085F560,011255,7.99
00394,800860B20,00394,24.21
021393,800873E00,021393,9.58
0224,800879F40,0224,16.99
020,80087ABA0,020,20.8
01231,80087C590,01231,22.66
00349,80087CA90,011222,35.97
011222,80087CA90,011222,19.31
01291,80087D120,01291,23.88
001277,80087E1A0,001277,22.32
01217,80087E5B0,01217,6.49
001110,800781040,001110,7.33
011046,800882A00,011046,4.52
0224,800884110,0224,18.98
011047,800885FD0,011047,6.45
01217,800886730,01217,14.4
001110,8008869B0,001110,22.92
01231,800890CD0,01231,15.6
011047,800891A60,011047,19.57
01217,800892BE0,01217,10.03
01217,800892BE0,01217,15.79
012,8144331D0,0018671,2.66
01231,8008956C0,01231,8.75
021566,8009677F0,021566,24.95
011255,800968F00,011255,14.54
021414,80096EB90,021414,3.83
01639,80044AD10,01639,13.61
011255,80044BBF0,011255,7.63
001120,80044C6B0,001120,13.91
001110,8009E7630,001110,8.66
001110,8009E6F80,001110,19.24
021414,8009E8E70,021414,8.04
0224,8009E9BA0,0224,19.48
021566,8009AC2D0,021566,11.5
001277,8009ECBF0,001277,24.33
01639,8009ED360,01639,10.39
021260,8024359D0,011770,7.12
001110,808CF0760,0219705,1.89
011495,80764F3E0,0011880,7.76
001110,8009F2A70,001110,7.5
011495,8009F3930,011495,12.45
01639,8009F3AD0,01639,15.23
00394,8009F3550,00394,12.89
011701,8009F49C0,011701,7.13
00394,8009F4730,00394,14.13
021393,8009F4ED0,021393,14.13
011046,8009F7670,011046,3.37
011265,8009F5CB0,011265,5.06
01291,8009FF320,01291,13.45
020,800A00230,020,15.21
0224,800A02560,0224,12.38
01639,800A026A0,01639,14.44
011265,800A02AF0,011265,14.11
001120,800A03230,001120,23.14
001439,8009FECC0,001439,5.44
001439,8009FFBD0,001439,13.75
011222,808D33EC0,0118681,37.98
02860,800A03B20,02860,12.64
020,800A06B70,020,4.54
01639,800A061A0,01639,16.49
011495,800A08E20,011495,5.0
020,800A08530,020,10.08
01422,800A0B5A0,01422,21.76
011265,800A0C850,011265,14.43
00531,800A0E1A0,00531,24.89
011255,800A0F010,011255,19.62
020,800A113E0,020,24.04
01217,800A13500,01217,16.96
021393,800A15EE0,021393,8.47
011255,800A16640,011255,22.31
00531,800A17480,00531,12.7
011047,800A19CE0,011047,15.67
001110,800A19AA0,001110,9.89
011046,800A1AC60,011046,23.54
021393,800A21390,021393,22.85
011047,800A22F10,011047,4.26
01394,800A22C30,01394,5.19
020,800A2A1A0,020,9.02
021393,800A2AF70,021393,16.32
001110,800A2B790,001110,12.14
001439,800A23ED0,001439,37.69
001277,800A23E80,001277,20.68
001439,800A23ED0,001439,4.95
011047,800A241A0,011047,13.88
01231,800A25240,01231,16.61
001277,800A29F10,001277,13.11
011222,800A2BE70,011222,9.99
001439,800A2ECC0,001439,4.39
011770,800A30FE0,011770,6.46
011222,800A32680,011222,7.68
00394,800A33E30,00394,5.82
001638,800A33E80,001638,17.56
0224,800A34310,0224,4.0
001,800A34360,001,21.62
011222,800A36BB0,011222,5.41
011701,800A36F40,011701,5.81
02860,800A372D0,02860,18.53
02860,800A30750,02860,14.75
011047,800A312F0,011047,24.89
011701,800A31ED0,011701,23.97
00349,800A35440,00349,17.02
01231,800A36880,01231,4.3
021260,800A37E50,021260,7.02
01291,800A3A370,01291,23.23
03892,800A3A720,011,0.01
01394,800A3C530,01394,3.54
021393,800A236B0,021393,17.16
011046,800A23700,011046,5.88
00394,800A2E0A0,00394,21.85
011046,800A3CBA0,011046,15.68
01291,800A3E9F0,01291,21.93
00531,800A40090,00531,7.12
011265,800A406C0,011265,7.39
031723,800A13D80,02860,0.02
001638,800A132A0,001638,3.93
021393,800A13E70,021393,16.84
011047,800A13F60,011047,7.25
0224,800A144D0,0224,24.89
001120,800A145C0,001120,12.67
01231,815243930,022031,1.22
01639,800A15B00,01639,21.04
001,800A16EB0,001,11.02
01394,800A17B40,01394,24.45
012,808557600,022595,5.49
011495,800A20A50,011495,16.21
001110,800A51350,001110,14.71
020,800A51EE0,020,13.49
001,800A527A0,001,16.83
02860,800A52C00,02860,20.12
01217,800A54140,01217,16.06
001638,800A54E40,001638,23.08
011265,800A54E90,011265,6.05
00531,80064D150,00531,6.01
011265,800A580B0,011265,18.62
031058,800A55C10,012,0.03
01422,800A51040,01422,14.52
01231,800A52470,01231,4.99
011701,800A59250,011701,18.71
011047,800A5D190,011701,26.64
011222,800A5C7B0,011222,20.57
03705,800A0C5E0,020,0.01
021566,800A0A570,021566,13.95
001638,800A100C0,001638,9.03
011495,800A5BA70,011495,24.95
001,800A5BB10,001,9.26
01217,800A5E6E0,01217,11.8
011046,80D059620,0219788,6.78
031172,800A5F730,001277,0.04
01291,800A5FD40,01291,10.4
001638,800A5FE30,001638,18.35
0224,800A616B0,0224,5.5
02860,800A631B0,02860,10.0
02860,80062C9B0,02860,23.65
01422,80062DEB0,01422,16.65
012,800A60FA0,012,9.43
021566,800A62240,021566,20.04
011046,8006332D0,011046,3.98
01217,80CD5CB90,0134720,14.74
02860,800A74550,02860,16.42
01639,800A74310,01639,7.56
001439,800A74AB0,001439,12.24
011255,800A75C90,011255,3.23
00531,800A77000,00531,24.13
011046,800A770A0,011046,18.3
01422,800A79620,01422,6.94
01394,800A7C480,01394,20.3
00531,800A7CC50,00531,22.93
01394,800A7CCA0,01394,11.67
021414,800A7E070,021414,8.29
021260,800A7EBA0,021260,18.04
00349,800A7EF60,00349,7.7
001807,800A7F050,001807,20.43
011265,800A7F0A0,011265,9.91
02860,800A80250,02860,17.07
00531,800A834A0,00531,11.99
011495,800A78C00,011495,9.87
01217,800C20E40,011495,31.61
0224,800A832B0,0224,23.98
011255,800A869F0,011255,6.75
01231,800A86E20,01231,16.0
011770,800A87280,011770,6.55
021566,800A87DD0,021566,5.05
011,800A86BE0,011,14.02
00394,800A77AA0,00394,3.81
00349,800A8BD10,00349,23.21
00531,800A8C5D0,00531,10.66
021414,800A89770,021414,12.51
00394,80EDCF2A0,0135744,32.68
011,80C480330,0124273,14.41
021260,80095E160,021260,11.54
0224,8009E8C80,0224,5.61
020,8185E0D50,018840,6.6
011047,800A8D240,011047,13.34
01394,800A8D410,01394,3.21
001277,800BD9F90,001277,10.69
012,800BD9C10,012,10.45
011495,800BD9CB0,011495,5.37
0224,800BD4E40,0224,16.62
011255,800BDBD80,011255,13.46
001277,800BDC5A0,001277,15.82
011968,800BE14D0,011968,7.47
011222,800BE29A0,011222,15.74
01217,800BE3370,01217,9.21
001120,80811A7F0,015355,30.68
01422,800BE3100,01422,21.6
021260,800BE2CB0,021260,21.32
00531,800BE2D50,00531,17.02
021260,800BE66B0,021260,3.32
011046,800BE7140,011046,7.79
012,800BE7670,012,23.44
011968,800BEA2C0,011968,38.68
011968,800BEA2C0,011968,9.74
001110,80C784CA0,024633,37.93
001638,800BED2B0,001638,7.32
01291,80769F7F0,0118681,36.33
021414,800BF1E10,021414,9.49
020,800BF1EB0,020,16.86
001439,800BF4C40,001439,15.95
001439,800BF59F0,001439,8.81
01231,800BF6740,01231,3.05
00531,800BF9AE0,00531,4.87
001812,800BF9740,001812,20.75
021393,80A62A7A0,0217226,47.68
020,800BFE780,020,15.27
020,800BF4740,020,9.01
02860,800BF5590,02860,18.25
01217,80079C860,020,6.68
01291,800BFDDA0,01291,16.0
011495,800BF3300,011495,10.9
012,800BF33A0,012,6.71
00394,800C02A50,00394,19.05
001807,800C040E0,001807,15.36
021939,800C05130,021939,9.76
012063,800C05B40,012063,4.06
032076,800C04EF0,021414,0.01
031723,8005359B0,021393,0.02
021414,800C04EF0,021414,4.93
011255,80DAEB3B0,0120364,35.27
021260,800C06950,021260,20.37
021393,8005359B0,021393,11.14
00531,800C07CB0,00531,13.32
001807,800C093D0,001807,17.96
020,800C09900,011046,0.36
020,800C09900,011046,0.88
011047,800C09810,011047,13.63
001638,800C0A550,001638,6.8
001812,800C02260,001812,9.07
00349,80C3DB3F0,022031,28.28
011701,800C09C30,011701,4.54
001807,800C0AD10,001807,13.33
011265,800C0B180,011265,16.79
021939,800C0CDF0,021939,13.74
0224,800C0D8A0,0224,9.44
001110,800C0D6B0,001110,24.65
021414,800C0EB70,021414,7.79
011495,800C0FA90,011495,6.96
021260,800C10B50,021260,14.07
021393,800C17510,021393,3.44
021828,800C182E0,021828,11.21
00349,800C11190,00349,4.41
00531,813B05CA0,016263,23.16
021939,800C188C0,021939,21.82
001120,800C1A180,001120,7.23
011701,800C1A220,011701,7.84
011047,800C1A270,011047,15.55
